user_id,reputation,creation_date,profile_before_chatgpt,last_access,bronze_badge,silver_badge,gold_badge
20847723,1,2022-12-23 08:51:01,False,2023-01-05 12:17:57,4,0,0
20985448,1,2023-01-11 13:29:37,False,2023-01-11 14:33:35,0,0,0
21041095,1,2023-01-19 00:14:34,False,2023-03-11 04:18:04,1,0,0
21200665,1,2023-02-12 21:39:54,False,2023-03-21 11:48:54,1,0,0
21456436,1,2023-03-22 08:53:20,False,2023-07-30 03:20:46,1,0,0
21560458,1,2023-04-03 19:43:53,False,2023-08-05 22:18:17,1,0,0
21656408,1,2023-04-16 08:32:29,False,2023-04-23 17:40:17,1,0,0
1081043,33030,2011-12-05 01:51:42,True,2023-08-09 17:20:48,101,147,10
1751961,8704,2012-10-17 00:15:37,True,2023-08-13 04:37:34,36,26,1
241153,7103,2009-12-30 15:19:36,True,2023-08-08 11:05:44,60,35,3
7235774,5183,2016-12-01 05:54:49,True,2023-08-11 02:10:31,38,28,0
781723,3362,2011-06-02 15:14:02,True,2023-08-07 01:10:54,109,44,7
2223233,2088,2013-03-29 00:33:46,True,2023-08-09 15:13:43,8,16,1
6085864,1833,2016-03-19 04:25:41,True,2023-08-09 07:51:40,18,12,2
2644202,1367,2013-08-01 21:25:14,True,2023-08-10 03:03:36,32,16,4
5586609,1229,2015-11-20 11:17:58,True,2023-07-25 04:14:59,17,11,0
9354303,1096,2018-02-13 05:14:00,True,2023-08-11 17:01:57,28,12,1
5484056,1062,2015-10-24 13:51:52,True,2023-08-12 13:14:10,13,8,0
12768925,811,2020-01-23 07:55:52,True,2023-08-01 04:01:06,16,4,0
1885199,800,2012-12-07 05:54:04,True,2023-08-04 05:57:46,17,6,0
12553568,780,2019-12-17 11:35:44,True,2023-08-11 09:49:55,13,6,1
635372,775,2011-02-26 04:23:56,True,2023-08-07 23:08:35,15,4,0
1382376,746,2012-05-08 10:46:16,True,2023-07-25 07:08:27,15,5,0
6383431,560,2016-05-25 18:01:20,True,2023-08-08 16:28:08,13,5,0
1750964,548,2012-10-16 14:25:38,True,2023-04-30 07:51:30,8,4,0
8980073,446,2017-11-21 09:03:21,True,2023-08-13 09:54:37,11,3,0
18572278,375,2022-03-24 15:50:38,True,2023-08-13 01:58:26,9,2,1
9229618,373,2018-01-17 07:52:33,True,2023-07-30 04:07:58,6,3,0
18489845,351,2022-03-17 00:41:58,True,2023-08-04 18:45:44,10,1,0
10451311,304,2018-10-03 08:37:41,True,2023-06-08 21:04:13,7,1,0
1185334,197,2012-02-02 09:11:46,True,2023-08-13 01:38:28,10,1,0
9853853,148,2018-05-27 04:48:35,True,2023-06-23 15:07:00,6,0,0
9589527,132,2018-04-03 02:32:46,True,2023-08-12 10:34:15,9,0,0
21336006,111,2023-03-05 06:22:38,False,2023-06-07 20:03:26,3,0,0
15456485,95,2021-03-22 20:14:30,True,2023-08-12 16:52:23,3,1,0
9498267,91,2018-03-15 11:14:08,True,2023-08-10 10:32:55,4,0,0
11778279,89,2019-07-12 22:10:53,True,2023-08-12 20:38:06,11,0,0
11247777,86,2019-03-23 12:01:47,True,2023-06-27 10:05:32,4,0,0
1736206,76,2012-10-10 17:00:13,True,2023-08-09 05:14:19,9,0,0
14855430,76,2020-12-19 08:04:54,True,2023-07-27 04:22:46,7,0,0
11837758,67,2019-07-25 13:32:32,True,2023-03-13 13:41:37,9,0,0
21293372,64,2023-02-26 17:14:24,False,2023-07-15 20:31:57,3,0,0
20502470,61,2022-11-14 11:13:32,True,2023-06-27 09:57:35,3,0,0
12279510,60,2019-10-26 16:51:05,True,2023-08-13 08:50:22,4,0,0
4431585,56,2015-01-08 00:49:20,True,2023-08-11 08:05:58,3,0,0
16892637,55,2021-09-12 10:20:19,True,2023-06-19 03:04:11,8,1,0
19643259,51,2022-07-28 15:44:00,True,2023-05-01 17:48:20,4,0,0
5481728,49,2015-10-23 16:39:33,True,2023-08-12 11:44:29,9,1,0
15137107,49,2021-02-03 06:22:24,True,2023-08-13 08:31:23,3,0,0
6196527,48,2016-04-12 23:38:14,True,2023-03-17 23:38:14,7,0,0
11272443,44,2019-03-28 09:33:12,True,2023-03-12 10:41:52,2,0,0
9184868,41,2018-01-07 12:17:17,True,2023-03-09 23:38:14,3,0,0
10686448,35,2018-11-21 09:40:16,True,2023-08-12 13:34:58,6,0,0
10797038,35,2018-12-16 05:03:47,True,2023-08-02 06:43:12,4,0,0
20817550,34,2022-12-19 14:26:39,False,2023-07-07 12:48:13,4,0,0
21295702,34,2023-02-27 03:39:40,False,2023-04-26 05:43:30,2,0,0
17434924,33,2021-11-17 00:37:16,True,2023-08-12 03:42:44,4,0,0
10925031,31,2019-01-16 17:56:01,True,2023-08-10 06:29:40,4,0,0
20932455,31,2023-01-04 20:42:46,False,2023-08-03 09:12:29,2,0,0
16449201,26,2021-07-14 12:33:53,True,2023-05-15 03:00:22,1,0,0
20481240,26,2022-11-11 15:50:40,True,2022-12-01 17:34:47,2,0,0
20819086,26,2022-12-19 20:31:15,False,2023-08-03 12:12:15,1,0,0
20829472,26,2022-12-21 02:20:10,False,2023-05-25 08:58:57,3,0,0
21585691,26,2023-04-06 22:46:20,False,2023-07-20 15:53:43,1,0,0
8897713,21,2017-11-06 22:32:43,True,2023-08-08 13:29:51,1,0,0
20060933,21,2022-09-22 07:13:53,True,2023-03-28 06:32:34,1,0,0
21449802,21,2023-03-21 13:07:36,False,2023-08-12 10:15:03,1,0,0
21620119,21,2023-04-11 14:01:01,False,2023-04-18 02:42:08,2,0,0
18137058,19,2022-02-06 16:55:13,True,2023-02-20 16:43:13,6,0,0
2219577,16,2013-03-28 07:52:29,True,2023-08-10 06:55:26,6,0,0
11140313,16,2019-03-02 08:46:39,True,2022-12-28 12:03:27,2,0,0
13681437,16,2020-06-04 12:25:46,True,2023-04-04 10:03:08,2,0,0
19501772,16,2022-07-07 05:59:07,True,2023-08-12 05:26:09,4,0,0
20877856,16,2022-12-28 03:26:22,False,2023-07-12 11:00:53,1,0,0
12374876,13,2019-11-14 14:40:12,True,2023-02-01 06:45:43,6,0,0
10851042,11,2018-12-31 01:26:47,True,2023-08-13 09:31:29,3,0,0
13198185,11,2020-04-02 08:58:13,True,2023-08-07 07:04:08,4,0,0
13463062,11,2020-05-03 18:07:52,True,2023-05-20 23:48:09,2,0,0
14791967,11,2020-12-09 01:07:28,True,2023-05-24 07:32:10,3,0,0
17346344,11,2021-11-06 19:19:42,True,2023-01-22 01:00:27,3,0,0
20314496,11,2022-10-23 08:36:08,True,2023-08-10 16:06:59,2,0,0
20878324,11,2022-12-28 04:35:59,False,2023-06-05 06:20:48,2,0,0
21381135,11,2023-03-11 22:33:58,False,2023-03-24 20:07:21,2,0,0
21497034,11,2023-03-26 19:24:02,False,2023-03-28 13:45:10,1,0,0
10065586,1,2018-07-11 10:32:10,True,2023-08-08 23:14:41,1,0,0
10570958,1,2018-10-28 11:14:13,True,2023-01-27 06:25:52,0,0,0
13949624,1,2020-07-17 13:14:37,True,2023-05-19 15:55:26,0,0,0
16801541,1,2021-09-01 00:00:15,True,2023-03-30 08:43:38,0,0,0
19827733,1,2022-08-23 06:10:00,True,2023-03-28 03:46:20,1,0,0
20465474,1,2022-11-10 00:57:41,True,2023-07-17 22:11:31,1,0,0
20572201,1,2022-11-22 07:20:58,True,2023-07-03 07:36:23,2,1,1
20709540,1,2022-12-06 23:56:04,False,2022-12-12 01:19:13,1,0,0
20755178,1,2022-12-12 04:00:39,False,2023-01-12 23:33:12,0,0,0
20845615,1,2022-12-23 02:52:29,False,2022-12-24 12:45:18,0,0,0
20858032,1,2022-12-25 05:00:41,False,2023-04-22 06:35:31,0,0,0
20897911,1,2022-12-30 22:29:53,False,2023-02-12 21:35:36,1,0,0
20985567,1,2023-01-11 13:49:50,False,2023-02-19 22:20:54,0,0,0
21070028,1,2023-01-23 22:27:20,False,2023-07-15 03:58:54,2,0,0
21228439,1,2023-02-16 11:42:09,False,2023-07-20 12:15:31,0,0,0
21310557,1,2023-03-01 04:53:53,False,2023-08-09 03:08:06,0,0,0
21335182,1,2023-03-05 02:44:09,False,2023-03-06 07:30:43,0,0,0
21369841,1,2023-03-10 05:04:13,False,2023-03-10 06:12:41,0,0,0
21415384,1,2023-03-16 18:55:49,False,2023-04-24 23:52:45,1,0,0
21493347,1,2023-03-26 06:03:13,False,2023-07-26 20:35:59,0,0,0
21501843,1,2023-03-27 09:30:44,False,2023-08-04 22:35:18,2,0,0
21507813,1,2023-03-28 03:24:05,False,2023-04-08 12:26:57,0,0,0
21749852,1,2023-04-26 21:20:41,False,2023-07-13 05:45:16,0,0,0
648658,69693,2011-03-07 13:39:13,True,2023-08-13 09:20:38,178,124,15
1904792,8968,2012-12-14 12:48:59,True,2023-08-11 05:36:18,47,33,2
9117,7181,2008-09-15 13:46:04,True,2023-08-11 17:10:08,64,43,6
3246362,5384,2014-01-28 16:13:57,True,2023-08-13 06:29:48,33,18,1
427588,4923,2010-08-22 06:42:42,True,2023-08-10 08:19:49,28,20,2
6203113,3727,2016-04-14 05:19:17,True,2023-07-13 10:32:37,30,13,1
14463396,2814,2020-10-16 11:09:19,True,2023-08-10 09:55:34,29,13,3
8671053,2621,2017-09-25 11:30:32,True,2023-08-12 10:00:50,14,8,1
291383,2405,2010-03-11 05:35:19,True,2023-08-10 15:07:51,27,14,0
6810689,2400,2016-09-08 14:51:21,True,2023-06-23 08:02:28,20,10,1
3008684,2333,2013-11-19 07:00:36,True,2023-01-20 04:51:30,28,23,0
84901,1431,2009-03-30 20:50:15,True,2023-07-28 13:14:24,15,13,1
1578458,1270,2012-08-06 02:45:34,True,2023-07-02 10:13:43,28,10,0
4561063,1227,2015-02-12 15:33:54,True,2023-04-04 13:05:44,16,10,0
965496,1083,2011-09-26 12:59:32,True,2023-06-05 13:48:05,19,14,2
3335350,994,2014-02-20 20:57:14,True,2023-08-11 10:02:07,24,12,0
5381672,970,2015-09-27 09:45:41,True,2023-08-12 11:46:04,24,13,1
1026782,935,2011-11-02 20:32:01,True,2023-07-30 12:58:57,15,10,0
1039267,592,2011-11-10 02:54:11,True,2023-05-01 18:17:56,20,8,1
8444956,528,2017-08-10 06:53:49,True,2023-08-12 18:21:05,21,7,0
8391649,508,2017-07-30 23:59:06,True,2023-08-13 07:10:08,11,5,0
2184338,493,2013-03-18 18:56:57,True,2023-07-10 18:17:56,14,4,0
6509939,426,2016-06-24 12:38:05,True,2023-08-12 10:23:04,5,3,0
1304010,423,2012-03-30 15:19:09,True,2023-08-10 09:28:22,13,3,0
12831227,409,2020-02-03 02:13:23,True,2023-08-11 08:35:36,10,3,0
9538427,401,2018-03-23 00:38:08,True,2023-08-07 10:31:32,11,4,0
5034645,374,2015-06-21 23:10:43,True,2023-03-16 09:08:50,13,1,0
11648063,348,2019-06-14 08:51:44,True,2023-08-10 08:41:01,6,3,0
3575561,325,2014-04-26 05:03:03,True,2023-03-24 01:17:32,11,2,1
20707682,325,2022-12-06 18:14:52,False,2023-08-10 17:51:07,5,0,0
501975,315,2010-11-09 09:09:03,True,2023-08-11 15:43:54,13,3,1
13157036,245,2020-03-30 15:51:22,True,2023-05-16 11:07:01,12,1,0
12872688,242,2020-02-10 08:48:50,True,2023-08-04 04:41:10,10,2,0
13008472,182,2020-03-04 15:24:27,True,2023-07-05 23:31:14,8,0,0
11620522,181,2019-06-09 01:03:57,True,2023-05-15 05:58:34,4,1,1
3513320,155,2014-04-08 21:51:23,True,2023-06-04 18:00:31,5,0,0
11210096,149,2019-03-15 13:55:54,True,2023-08-12 00:58:26,4,1,0
11660194,147,2019-06-17 12:48:19,True,2023-08-11 07:21:32,9,0,0
14453269,141,2020-10-15 00:35:46,True,2023-05-19 11:36:13,3,1,0
1863423,137,2012-11-29 08:55:51,True,2023-06-07 09:31:41,11,2,0
18946080,132,2022-04-25 20:12:00,True,2023-08-11 15:15:00,7,0,0
20847971,131,2022-12-23 09:29:42,False,2023-08-11 05:39:43,4,0,0
10069332,126,2018-07-12 04:30:47,True,2023-08-09 12:27:36,6,0,0
8219738,104,2017-06-27 05:29:25,True,2023-08-11 09:06:05,4,0,0
12691889,104,2020-01-10 16:02:49,True,2023-02-20 10:24:40,6,1,0
10015442,84,2018-06-30 13:50:17,True,2023-08-12 13:56:14,2,0,0
7593613,76,2017-02-20 09:37:47,True,2023-07-30 16:42:05,6,1,0
12064543,67,2019-09-13 13:54:02,True,2023-08-08 11:41:57,7,0,0
2040249,61,2013-02-04 11:17:57,True,2023-08-09 02:47:06,5,1,0
10488726,57,2018-10-11 04:53:12,True,2023-08-07 06:15:32,8,0,0
7247661,56,2016-12-04 04:59:28,True,2023-03-03 05:41:50,5,1,0
7558267,56,2017-02-13 09:33:53,True,2023-08-13 04:24:43,4,0,0
21679179,56,2023-04-19 03:45:41,False,2023-08-11 19:18:34,5,0,0
10787338,53,2018-12-13 12:34:50,True,2023-08-11 18:46:56,4,0,0
7475223,47,2017-01-26 12:52:59,True,2023-08-02 09:33:06,6,0,0
9867175,46,2018-05-29 19:33:55,True,2023-08-12 17:18:12,5,0,0
20156618,44,2022-10-04 04:29:59,True,2023-07-09 00:21:08,2,0,0
11084720,41,2019-02-19 08:33:32,True,2023-08-12 21:54:59,3,0,0
15915409,41,2021-05-13 06:18:30,True,2023-05-27 09:54:09,2,0,0
6385433,36,2016-05-26 05:34:06,True,2023-06-09 03:20:33,2,0,0
10731309,31,2018-12-01 05:29:13,True,2023-02-20 19:37:03,4,0,0
9877306,29,2018-05-31 13:21:40,True,2023-06-30 16:28:35,6,1,0
2875947,26,2013-10-13 07:30:18,True,2023-05-02 14:37:16,4,0,0
5726062,26,2015-12-29 03:11:32,True,2023-08-07 11:50:44,1,0,0
14087449,26,2020-08-11 10:02:20,True,2023-08-04 15:39:25,4,0,0
17328165,26,2021-11-04 08:55:05,True,2023-02-24 02:43:11,2,0,0
19014817,26,2022-05-02 06:46:37,True,2023-07-29 08:32:00,4,0,0
20232591,26,2022-10-13 10:45:39,True,2023-08-13 07:00:42,4,0,0
21326169,26,2023-03-03 08:12:51,False,2023-05-12 08:02:06,3,0,0
21352231,26,2023-03-07 16:27:29,False,2023-03-07 16:27:29,2,0,0
21684950,26,2023-04-19 16:54:29,False,2023-08-10 21:08:06,1,0,0
15935405,24,2021-05-15 10:58:48,True,2023-08-05 12:22:30,0,0,0
21558548,21,2023-04-03 13:29:40,False,2023-04-06 18:28:50,2,0,0
3997227,19,2014-09-01 08:41:14,True,2023-05-02 07:43:12,3,0,0
6792838,16,2016-09-04 05:54:59,True,2023-08-09 05:20:00,1,0,0
16556434,16,2021-07-29 14:32:45,True,2023-08-11 17:19:03,3,0,0
21659933,16,2023-04-16 20:55:54,False,2023-05-14 22:15:53,3,0,0
9924325,11,2018-06-11 05:21:27,True,2023-08-09 03:56:22,2,0,0
21442826,11,2023-03-20 18:14:47,False,2023-06-22 09:22:40,2,0,0
2655895,1,2013-08-06 04:08:00,True,2023-07-24 16:27:18,0,0,0
2781752,1,2013-09-15 13:52:48,True,2023-03-19 05:06:42,1,0,0
12331519,1,2019-11-06 05:47:20,True,2023-08-11 10:41:25,0,0,0
12987147,1,2020-03-01 00:59:43,True,2023-04-12 03:03:53,0,0,0
15452637,1,2021-03-22 09:43:48,True,2023-06-28 09:58:41,0,0,0
18087673,1,2022-02-01 01:26:48,True,2023-08-08 01:54:07,2,0,0
18102632,1,2022-02-02 13:05:17,True,2023-04-28 13:20:11,2,0,0
18153792,1,2022-02-08 11:52:06,True,2023-05-18 14:18:59,3,0,0
19568957,1,2022-07-17 22:36:09,True,2023-04-18 02:02:43,1,0,0
19676271,1,2022-08-02 12:05:18,True,2023-04-10 12:25:09,0,0,0
19941431,1,2022-09-07 09:28:11,True,2023-08-09 09:19:38,2,0,0
20671896,1,2022-12-02 23:48:16,False,2022-12-06 05:03:53,1,0,0
20829702,1,2022-12-21 02:57:01,False,2023-01-11 02:21:19,0,0,0
20904391,1,2023-01-01 05:35:44,False,2023-08-08 22:50:51,1,0,0
20923141,1,2023-01-03 17:47:54,False,2023-01-03 23:47:56,1,0,0
21233170,1,2023-02-17 05:30:22,False,2023-06-26 05:46:08,3,0,0
21359472,1,2023-03-08 17:42:33,False,2023-05-25 13:28:14,0,0,0
21384334,1,2023-03-12 12:38:04,False,2023-03-12 13:08:40,0,0,0
21583395,1,2023-04-06 14:03:09,False,2023-08-12 05:56:38,1,0,0
21652994,1,2023-04-15 17:55:44,False,2023-07-19 03:54:24,1,0,0
21669013,1,2023-04-17 22:28:37,False,2023-05-17 15:30:07,2,0,0
6361531,146963,2016-05-20 10:04:14,True,2023-08-13 00:30:55,186,139,15
906113,42569,2011-08-22 10:50:24,True,2023-02-20 14:57:32,127,108,17
161457,25112,2009-08-22 23:25:54,True,2023-08-11 18:18:21,150,100,10
4350275,9496,2014-12-11 08:56:11,True,2023-08-13 07:50:18,66,36,7
349540,4025,2010-05-24 23:44:48,True,2023-08-11 09:42:07,26,24,1
2689469,2589,2013-08-16 08:56:52,True,2023-08-12 11:28:55,32,19,3
13810872,2540,2020-06-25 03:26:09,True,2023-08-10 16:35:31,24,7,1
10321531,2186,2018-09-05 13:03:57,True,2023-08-13 04:31:05,27,13,1
660697,1462,2011-03-15 09:57:48,True,2023-04-16 13:42:17,27,17,6
4702870,1414,2015-03-23 07:32:59,True,2023-08-08 08:51:28,13,8,0
2090467,1098,2013-02-20 04:11:17,True,2023-04-24 10:06:29,11,9,0
6231595,1061,2016-04-20 13:08:59,True,2023-07-03 12:41:31,8,10,0
6041707,1006,2016-03-09 15:55:54,True,2023-08-09 13:35:40,13,7,1
1308083,980,2012-04-02 08:57:09,True,2023-08-08 10:45:12,12,7,0
5352166,840,2015-09-18 17:33:20,True,2023-08-11 08:19:05,9,8,0
3536991,798,2014-04-15 13:04:35,True,2023-08-02 06:56:30,27,8,0
9981498,761,2018-06-23 04:26:21,True,2023-08-12 08:10:41,21,7,0
12511130,756,2019-12-10 06:00:44,True,2023-02-20 19:48:10,16,5,1
6594270,642,2016-07-15 08:47:35,True,2023-08-09 10:06:15,13,4,0
8736437,614,2017-10-07 05:43:58,True,2023-07-03 04:54:48,10,5,0
620095,545,2011-02-16 12:22:17,True,2023-08-10 13:59:09,20,7,0
14362614,533,2020-09-29 12:39:51,True,2023-07-31 16:31:57,8,5,0
2209469,510,2013-03-25 18:23:54,True,2023-08-12 18:46:56,22,9,0
8601807,484,2017-09-13 03:26:58,True,2023-08-10 09:58:24,8,4,0
10737796,465,2018-12-03 03:14:09,True,2023-08-13 06:30:47,10,3,1
3941331,456,2014-08-14 08:21:04,True,2023-08-11 07:03:22,19,5,0
9837978,439,2018-05-23 22:18:23,True,2023-08-10 02:02:37,14,4,0
10215873,383,2018-08-12 12:18:51,True,2023-08-13 08:49:20,9,3,1
5486572,382,2015-10-25 13:54:53,True,2023-08-01 02:13:57,13,2,0
3245289,331,2014-01-28 11:02:19,True,2023-03-20 05:58:01,12,6,1
346084,322,2010-05-20 08:25:44,True,2023-02-24 23:36:43,13,1,0
3997609,318,2014-09-01 10:45:07,True,2023-08-12 18:02:55,8,2,0
474972,224,2010-10-13 15:46:01,True,2023-08-02 13:34:18,16,2,0
15854516,175,2021-05-06 11:03:32,True,2023-05-11 07:14:05,7,1,0
9783809,167,2018-05-13 07:55:16,True,2023-08-02 03:04:17,11,1,0
11052618,151,2019-02-12 13:52:49,True,2023-08-11 11:16:18,10,0,0
14606777,142,2020-11-09 10:25:59,True,2023-08-11 13:11:08,11,0,0
8677462,136,2017-09-26 11:17:58,True,2023-06-07 06:23:29,6,0,0
6851744,131,2016-09-20 01:46:20,True,2023-07-02 15:07:41,6,3,0
671896,99,2011-03-22 15:52:28,True,2023-08-10 23:23:33,4,2,0
14266410,92,2020-09-12 13:07:46,True,2023-06-30 05:22:15,5,1,0
4179403,78,2014-10-24 18:04:03,True,2023-08-03 17:24:41,7,0,0
5807081,71,2016-01-18 14:45:47,True,2023-08-06 09:00:03,4,1,0
9713192,71,2018-04-28 00:54:21,True,2023-07-14 06:23:32,3,0,0
17398665,71,2021-11-12 15:18:20,True,2023-08-10 21:01:45,8,0,0
1740531,66,2012-10-12 04:25:08,True,2023-08-13 05:09:45,3,1,0
10513148,64,2018-10-16 09:23:37,True,2023-07-29 12:18:33,6,0,0
7891659,63,2017-04-19 14:42:35,True,2023-01-07 22:47:41,9,0,0
17378765,61,2021-11-10 10:56:59,True,2022-12-06 08:38:27,2,0,0
1922528,55,2012-12-21 15:57:24,True,2023-05-30 13:06:45,9,2,0
21523331,51,2023-03-29 22:36:56,False,2023-04-24 22:31:31,2,1,0
10250180,41,2018-08-20 09:25:37,True,2023-03-30 22:51:10,3,0,0
12793567,39,2020-01-27 13:29:42,True,2023-07-21 06:22:51,6,0,0
7423160,38,2017-01-15 19:35:08,True,2023-08-01 15:29:21,8,0,0
14406313,36,2020-10-07 05:22:16,True,2023-04-02 05:18:57,1,0,0
19526709,36,2022-07-11 08:18:03,True,2023-04-02 06:15:41,1,0,0
19001741,34,2022-04-30 11:36:37,True,2023-07-18 07:14:09,4,0,0
6208667,33,2016-04-15 06:26:52,True,2023-03-27 08:43:54,6,0,0
2832808,31,2013-09-30 17:55:04,True,2023-06-19 13:51:06,4,0,0
6371565,26,2016-05-23 09:49:31,True,2023-03-05 04:22:45,3,0,0
12061865,26,2019-09-13 02:54:01,True,2023-02-01 02:59:37,3,0,0
13210123,26,2020-04-03 07:07:03,True,2023-06-21 10:32:41,1,0,0
15604033,26,2021-04-11 07:28:11,True,2023-04-20 14:21:31,2,0,0
17501778,24,2021-11-24 15:11:33,True,2023-07-24 07:22:25,3,0,0
10363373,21,2018-09-14 07:07:48,True,2023-07-25 02:02:31,6,0,0
13786701,21,2020-06-21 11:30:32,True,2023-07-15 12:59:53,3,0,0
21133363,21,2023-02-02 08:10:11,False,2023-03-10 04:26:29,2,0,0
14890747,16,2020-12-26 02:13:47,True,2023-01-24 05:46:26,1,0,0
21114766,16,2023-01-30 20:50:30,False,2023-01-30 20:50:30,0,0,0
4512369,11,2015-01-30 12:01:15,True,2023-07-15 14:22:22,1,0,0
7169731,11,2016-11-16 15:50:29,True,2023-05-19 12:02:21,1,0,0
8639029,11,2017-09-20 02:32:03,True,2023-02-09 02:02:32,2,0,0
14940879,11,2021-01-04 17:43:12,True,2023-08-04 15:34:18,2,0,0
16790207,11,2021-08-30 14:33:42,True,2023-08-12 20:09:10,2,0,0
20968370,11,2023-01-09 14:43:31,False,2023-05-15 13:39:48,1,0,0
21578664,11,2023-04-06 02:07:43,False,2023-05-23 09:53:20,1,0,0
5759239,1,2016-01-07 13:54:05,True,2023-08-13 07:13:31,3,0,0
11222692,1,2019-03-18 15:31:21,True,2023-03-09 08:37:44,1,0,0
12138554,1,2019-09-29 08:59:22,True,2023-03-27 17:56:24,2,0,0
14076221,1,2020-08-09 12:10:36,True,2023-03-10 07:18:59,2,1,0
14507970,1,2020-10-23 12:34:13,True,2023-06-20 08:34:02,2,0,0
14987983,1,2021-01-11 23:16:31,True,2023-04-27 00:06:33,0,0,0
15820099,1,2021-05-03 01:28:56,True,2023-06-23 03:17:40,0,0,0
17844730,1,2022-01-05 15:55:27,True,2023-08-11 19:28:31,1,0,0
18433855,1,2022-03-10 18:23:36,True,2023-02-25 22:31:14,0,0,0
18446287,1,2022-03-12 04:59:44,True,2023-08-11 01:54:52,3,0,0
19016775,1,2022-05-02 11:11:59,True,2023-05-28 07:14:01,0,0,0
19795721,1,2022-08-18 12:26:27,True,2023-08-05 12:35:03,1,0,0
20860613,1,2022-12-25 14:49:16,False,2023-01-04 03:16:45,1,0,0
20925145,1,2023-01-04 01:58:10,False,2023-04-20 02:25:52,1,0,0
21113898,1,2023-01-30 16:32:56,False,2023-02-01 14:04:29,2,0,0
21251157,1,2023-02-20 08:46:33,False,2023-08-10 10:43:29,1,0,0
21326259,1,2023-03-03 08:28:09,False,2023-05-03 07:53:18,0,0,0
21378602,1,2023-03-11 12:40:06,False,2023-03-11 12:59:18,0,0,0
21386226,1,2023-03-12 22:05:33,False,2023-05-22 18:35:17,0,0,0
21398346,1,2023-03-14 13:24:01,False,2023-04-17 04:52:54,0,0,0
21412742,1,2023-03-16 11:05:16,False,2023-07-09 00:06:44,0,0,0
21414785,1,2023-03-16 16:33:27,False,2023-05-17 12:57:20,0,0,0
21426918,1,2023-03-18 10:49:17,False,2023-04-10 07:25:20,0,0,0
21757122,1,2023-04-27 13:11:30,False,2023-06-19 13:07:18,0,0,0
187526,17165,2009-10-09 23:03:33,True,2023-08-11 17:14:34,17,21,2
1424244,11915,2012-05-29 12:50:12,True,2023-08-12 19:06:05,86,47,2
4624905,9683,2015-03-02 14:47:03,True,2023-08-13 08:10:44,62,43,4
6101159,8100,2016-03-22 17:33:15,True,2023-02-09 16:58:05,22,14,3
2506382,7176,2013-06-20 14:04:09,True,2023-06-01 17:00:05,44,26,1
6162420,5741,2016-04-05 12:11:47,True,2023-08-13 01:31:06,35,16,0
985906,4939,2011-10-08 19:31:06,True,2023-08-07 17:54:13,72,43,7
2961540,3874,2013-11-06 12:15:59,True,2023-08-12 00:15:53,45,24,2
3673054,3842,2014-05-25 01:23:22,True,2023-08-08 04:33:22,18,16,1
4728913,3657,2015-03-30 04:50:18,True,2023-06-19 07:57:11,27,20,1
1222240,3136,2012-02-20 18:35:30,True,2023-08-04 04:56:58,67,36,7
3209308,2624,2014-01-18 02:41:31,True,2023-08-12 09:22:16,16,16,0
12166116,2477,2019-10-04 15:02:26,True,2023-07-31 06:25:34,30,15,2
11204120,2225,2019-03-14 11:45:23,True,2023-08-13 06:31:54,30,18,2
11463296,2144,2019-05-07 03:48:17,True,2023-08-12 22:18:59,26,11,3
1774938,2132,2012-10-25 12:57:41,True,2023-08-11 13:37:29,29,21,0
8067108,2009,2017-05-25 15:54:27,True,2023-03-01 13:56:59,17,10,2
5558861,1461,2015-11-13 07:44:20,True,2023-07-28 10:08:03,25,16,0
5498065,1379,2015-10-28 07:46:14,True,2023-08-11 06:28:59,48,21,4
5471481,1224,2015-10-21 08:20:55,True,2023-07-22 01:19:14,11,7,1
8231158,1189,2017-06-29 06:34:21,True,2023-07-31 13:31:58,16,13,0
4099413,677,2014-10-01 11:24:06,True,2023-08-11 08:31:55,25,8,0
6572074,633,2016-07-10 15:47:09,True,2023-08-11 11:21:33,9,4,0
19547514,507,2022-07-14 03:44:56,True,2023-08-13 05:37:35,9,2,0
7291091,493,2016-12-13 08:03:45,True,2023-08-04 10:18:23,18,4,1
4196759,452,2014-10-29 23:57:14,True,2023-08-12 20:56:51,7,2,0
6391157,390,2016-05-27 09:15:50,True,2023-07-24 08:51:00,5,3,0
1794271,386,2012-11-02 08:51:28,True,2023-08-11 07:14:16,14,4,1
17065671,371,2021-10-03 13:42:30,True,2023-08-12 09:31:47,6,2,0
7823470,364,2017-04-05 18:33:30,True,2023-06-09 08:03:43,9,1,0
6480762,357,2016-06-17 14:40:20,True,2023-08-10 05:25:21,10,1,0
11274773,336,2019-03-28 18:14:30,True,2023-08-06 09:03:55,5,1,0
4248778,289,2014-11-13 10:08:18,True,2023-08-08 15:06:39,10,3,0
14677211,246,2020-11-20 12:27:49,True,2023-06-22 16:03:44,10,1,0
2042608,244,2013-02-05 04:59:47,True,2023-08-13 07:08:56,6,1,0
5882585,180,2016-02-04 05:22:39,True,2023-08-09 08:24:37,10,0,0
15756879,149,2021-04-24 15:53:11,True,2023-08-12 17:17:27,4,2,0
12443028,128,2019-11-27 00:33:51,True,2023-08-05 19:53:27,6,2,0
10790432,126,2018-12-14 05:40:11,True,2023-05-21 13:32:02,8,2,0
8135740,113,2017-06-09 04:06:37,True,2023-08-12 04:50:35,7,0,0
